activity_name,geography,reference_product_name,reference_product_unit,reference_product_amount,climate change: total (incl. biogenic CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],climate change: fossil: global warming potential (GWP100) [IPCC 2021],climate change: biogenic (incl. CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],climate change: direct land use change: global warming potential (GWP100) [IPCC 2021],climate change: aircraft emissions: global warming potential (GWP100) [IPCC 2021],climate change: global warming potential (GWP20) [IPCC 2013],climate change: global temperature change potential (GTP100) [IPCC 2013]
"photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof",unit,1,6082.192302952859,6057.116874239959,14.52587695973728,10.54955175316247,0.0046198406190655,7043.392361574416,5720.087206410415
"photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof",CH,"photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof",unit,1,6729.231312170185,6702.303155053713,14.60283659297795,12.32532052349518,0.0046183909151529,7774.691643131904,6350.860783637929
"photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof",unit,1,6731.544071295209,6704.668695129257,14.53856611075619,12.3368100551973,0.0046184018508582,7778.665988890716,6352.843380703277
"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof",CH,"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof",unit,1,5467.503822879307,5455.930466686322,1.619968643780768,9.953387549204953,0.0045928200637716,6311.797014158257,5162.543793431366
"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof",unit,1,5469.886391077642,5458.364659970959,1.556744161355213,9.964986945326308,0.0045928320467497,6315.85077846207,5164.591285737974
"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof",CH,"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof",unit,1,6179.824762263199,6166.276913471427,1.633888291672907,11.91396050009877,0.0045912417748208,7118.371857638189,5856.659824906645
"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof",unit,1,6182.20733046155,6168.711106756082,1.57066380924749,11.9255598962202,0.004591253757799,7122.425621942029,5858.707317213267
"photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof",CH,"photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof",unit,1,7094.434110420732,7063.787469516045,18.09140403376177,12.55523687092406,0.0046210839757276,8165.80962953761,6678.103505745613
"photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof",unit,1,7097.027904532023,7066.432389971633,18.02832885917768,12.56718570121187,0.0046210971248129,8170.106117635823,6680.349910471816
"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",CH,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",unit,1,7704.988654185869,7672.649605963235,18.10333427279333,14.23571394983955,0.0046197311049297,8857.1519812947,7273.054321675399
"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",RoW,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",unit,1,7707.600920934329,7675.312950297963,18.04026022456507,14.24771041180003,0.0046197442786557,8861.469810473092,7275.318408011177
"photovoltaics, electric installation for 3kWp module, at building",CH,"photovoltaics, electric installation for 3kWp module, at building",unit,1,203.6611034635252,202.7075668044262,0.7125077679159144,0.2410288911830317,9.512466720420292e-07,236.9145229134911,190.3370039489952
"photovoltaics, electric installation for 3kWp module, at building",RoW,"photovoltaics, electric installation for 3kWp module, at building",unit,1,205.8851149688461,204.9843073570303,0.6485166904512115,0.2522909213646163,9.627131134340876e-07,240.7901697556848,192.2350051603821
"photovoltaics, electric installation for 570kWp module, open ground",GLO,"photovoltaics, electric installation for 570kWp module, open ground",unit,1,10093.75126274002,10048.48849818519,32.77832503724061,12.48443951759296,4.573975806570256e-05,11783.08026353294,9432.733080506936
"phthalic anhydride production, o-xylene oxidation",RoW,"heat, from steam, in chemical industry",MJ,1,0.0597298047400207,0.059726549042868,-2.318524074739853e-05,2.644093790009179e-05,4.575154489715495e-10,0.0756648502727908,0.0537053041236595
"phthalic anhydride production, o-xylene oxidation",RoW,phthalic anhydride,kg,1,2.901475146214773,2.901316995281362,-0.0011262618399706,0.0012844127733824,2.222457799719368e-08,3.675546629762656,2.608824954525542
"phthalic anhydride production, o-xylene oxidation",JP,"heat, from steam, in chemical industry",MJ,1,0.059132963868392,0.0591512042933704,-3.83951201078736e-05,2.015469512947078e-05,4.574604390005306e-10,0.0749817651482688,0.0531588147296667
"phthalic anhydride production, o-xylene oxidation",JP,phthalic anhydride,kg,1,2.872482602830222,2.873368661975428,-0.0018651071640668,0.0009790480188613,2.222190579583834e-08,3.642364627575026,2.582278318365556
"phthalic anhydride production, o-xylene oxidation",KR,"heat, from steam, in chemical industry",MJ,1,0.0593498892175378,0.0593629997429836,-3.46176253124736e-05,2.150709986676954e-05,4.5762736646937303e-10,0.0752597401633522,0.053345429122064
"phthalic anhydride production, o-xylene oxidation",KR,phthalic anhydride,kg,1,2.883020114410412,2.88365698010753,-0.0016816090376035,0.0010447433404847,2.2230014576776533e-08,3.655867728766196,2.5913434245353
"phthalic anhydride production, o-xylene oxidation",RER,"heat, from steam, in chemical industry",MJ,1,0.0544399919374241,0.0543169921121855,0.000105854566667,1.714525857149323e-05,4.5580359326644425e-10,0.0704907725090419,0.048139014360607
"phthalic anhydride production, o-xylene oxidation",RER,phthalic anhydride,kg,1,2.644513643633817,2.638538721440921,0.0051420625872568,0.000832859605638,2.21414217437057e-08,3.424207150227382,2.338433121262017
"phthalic anhydride production, o-xylene oxidation",US,"heat, from steam, in chemical industry",MJ,1,0.0586392153482433,0.0586478547985318,-2.936894316751453e-05,2.072949287900285e-05,4.5639174088709166e-10,0.0744236772231486,0.0526802539315999
"phthalic anhydride production, o-xylene oxidation",US,phthalic anhydride,kg,1,2.848497942811203,2.84891761855597,-0.0014266455254966,0.0010069697807293,2.2169991997887033e-08,3.615254573370319,2.559031427343778
phthalimide production,RoW,phthalimide,kg,1,4.289934077826483,4.287751266636223,1.497504402998463e-05,0.0021678361462295,3.3828201190950043e-08,5.252707569723881,3.918934595200034
phthalimide production,RER,phthalimide,kg,1,3.701750712170555,3.69091446350033,0.0093918585194292,0.0014443901507946,3.8519455347768863e-08,4.638001423332295,3.324870656836116
phthalimide-compound production,RoW,phthalimide-compound,kg,1,11.88098970552963,11.81124189957462,0.0579589394864017,0.011788866468613,9.497387749672376e-08,13.95132658576315,10.94737986547701
phthalimide-compound production,RER,phthalimide-compound,kg,1,9.58816830893592,9.510248198290736,0.0692491676167939,0.00867094302839,9.813829764498739e-08,11.45354855597441,8.734271186652908
pig iron production,RoW,pig iron,kg,1,1.724847163670046,1.733385292554443,-0.0089040477433719,0.000365918858976,2.244369104338949e-09,2.146689576282018,1.682652786278805
pig iron production,IN,pig iron,kg,1,1.262226271462245,1.263016947248338,-0.0013758022569594,0.0005851264708667,1.303490332360454e-09,1.739316137305091,1.215721648353125
pig iron production,RER,pig iron,kg,1,1.717969824820213,1.724189960544587,-0.0066016794550925,0.0003815437307177,2.211941652718933e-09,2.17332170500276,1.659135861807721
pineapple production,GLO,pineapple,kg,1,-0.1359648785686873,0.0840687518525607,-0.2324420139688132,0.0124083835475651,7.920193711059097e-10,0.1068451606341977,0.0891745899214515
pinto bean production,CA-AB,pinto bean,kg,1,-0.8060336289528702,0.5473967166006463,-1.365134059899576,0.0117037143460596,1.648172508193498e-09,0.6569630758652396,0.5241970781792018
pinto bean production,CA-MB,pinto bean,kg,1,-0.7982514540194995,0.549933098204771,-1.362149674486977,0.013965122262706,1.868681255145043e-09,0.6516850304154029,0.5264255253326553
pinto bean production,RoW,pinto bean,kg,1,-0.2232354266421604,1.030675389365801,-1.362681204190941,0.1087703881829797,2.451218789474434e-09,1.315964613584028,1.071076385201948
"pinto bean seed production, for sowing",GLO,"pinto bean seed, for sowing",kg,1,-0.1211412910051238,1.135196839387136,-1.362882113758384,0.1065439833661238,3.098890369331218e-09,1.435372186353824,1.166774782652254
"pipeline construction, liquid manure",CH,"pipeline, liquid manure",km*year,1,4886.218834764944,4891.544543941538,-15.70441256128764,10.37870338469298,0.0008710501099002,5791.485953615074,4661.347967695464
"pipeline construction, liquid manure",RoW,"pipeline, liquid manure",km*year,1,4313.093198462308,4326.098512040945,-25.49691144714383,12.49159786850544,0.0008718397872073,5358.137485119443,4049.823039463971
"evaporation of natural gas, import from AU",RoW,"natural gas, high pressure",m3,1,0.6743938769377976,0.6735920420667986,0.0005560077207235,0.0002458271502756,5.477570757771501e-09,0.9208676641111714,0.5706340118754124
"natural gas, liquefied, import from TT",KR,"natural gas, liquefied",m3,1,0.675222148614665,0.6749754303997926,0.0001060389004094,0.0001406793144629,5.562372302993606e-09,1.047826033971127,0.5160785656342972
"natural gas, liquefied, import from OM",JP,"natural gas, liquefied",m3,1,0.6764425293894069,0.6761940013487713,0.0001253687069117,0.0001231593337237,5.992458662094816e-09,1.112373814267625,0.4883231684743926
"natural gas, high pressure, import from MY",KR,"natural gas, high pressure",m3,1,0.6769426175094566,0.6761514984335193,0.0004605333794868,0.0003305856964506,5.024540665296307e-09,0.9093768946680864,0.5795156074497235
"evaporation of natural gas, import from MY",JP,"natural gas, high pressure",m3,1,0.6776912630767279,0.6768982534818594,0.0004593101399988,0.0003336994548696,5.031466961269608e-09,0.9073199972258714,0.5815215760055792
"natural gas production, liquefied",ID,"natural gas, liquefied",m3,1,0.6777434573314277,0.6774043578261127,0.0002140358344691,0.0001250636708456,5.2394379170566e-09,1.152019690352336,0.4740196366168201
"market for natural gas, high pressure",IT,"natural gas, high pressure",m3,1,0.6791852279158072,0.6782386856759062,0.0008050382316079,0.0001415040082929,6.973444150280694e-09,1.206197619624039,0.4507065820349222
"natural gas pressure reduction, from high to low pressure",IT,"natural gas, low pressure",m3,1,0.6791852279158072,0.6782386856759062,0.0008050382316079,0.0001415040082929,6.973444150280694e-09,1.206197619624039,0.4507065820349222
"pipeline construction, petroleum",RoW,"pipeline, petroleum",km,1,640210.1290114571,638663.4594088509,211.3673901319451,1335.302212474226,0.1133929429767132,764577.861256797,610254.8738030535
"pipeline construction, petroleum",RER,"pipeline, petroleum",km,1,628821.3209757683,627660.7766022818,-158.3567599893718,1318.90113347589,0.1133731903714258,749658.8648147916,599748.4883545105
"pipeline construction, petroleum, offshore",GLO,"pipeline, petroleum, offshore",km,1,1533020.301687124,1527435.815521329,1731.754588200361,3852.731577595004,0.3237738335260051,1884341.545698364,1442571.721868277
piperidine production,RoW,piperidine,kg,1,12.34925370760807,12.31220757318686,0.0302499928240668,0.0067961415971464,9.86994479242739e-08,15.12133513374894,11.23804263938064
piperidine production,RER,piperidine,kg,1,12.14630631046938,12.10524629564631,0.0345576025764973,0.0065024122465777,8.473578139265906e-08,14.8625270665062,11.05258256960641
"pitch despergents production, in paper production",RoW,"pitch despergents, in paper production",kg,1,1.205311487634209,1.199545570738442,0.0052323900732841,0.0005335268224825,3.609575155605678e-09,1.419500849318929,1.116236123198993
"pitch despergents production, in paper production",RER,"pitch despergents, in paper production",kg,1,1.100057880420042,1.094737937917875,0.0050326426312947,0.0002872998708715,3.6544348712410432e-09,1.292062216236826,1.01628318612463
"pitch production, petroleum refinery operation",BR,pitch,kg,1,0.5020628114124814,0.5012680146776797,0.000651684289657,0.0001431124451447,3.086671381505018e-09,0.8597555186904013,0.3467440581175509
"pitch production, petroleum refinery operation",CO,pitch,kg,1,0.5234353380431197,0.5226891270554986,0.0005296287610441,0.0002165822265768,3.282384023992348e-09,0.8708944330118379,0.3735934234339385
"pitch production, petroleum refinery operation",Europe without Switzerland,pitch,kg,1,0.7732015230038359,0.7724290938927761,0.0006431638096545,0.0001292653014052,4.010553484489424e-09,1.399508099316932,0.5008916599943499
"pitch production, petroleum refinery operation",IN,pitch,kg,1,0.804141650933344,0.8035167122937958,0.0004425485298418,0.0001823901097062,4.6615900178106915e-09,1.42363371213639,0.5350914748388345
"pitch production, petroleum refinery operation",PE,pitch,kg,1,0.742526305565746,0.7419767472580879,0.0004284206617833,0.0001211376458745,2.963861825330265e-09,1.28096788059447,0.5098457048260322
"pitch production, petroleum refinery operation",RoW,pitch,kg,1,0.7501261575018003,0.7494812357583628,0.0004578533619713,0.0001870683814662,3.938233919520052e-09,1.326064329387914,0.5007353340860365
"pitch production, petroleum refinery operation",ZA,pitch,kg,1,0.771409328860544,0.7708577688903344,0.0004228495036803,0.0001287104665294,3.423958702509756e-09,1.39201300247831,0.5012883300719975
planing mill production,RoW,planing mill,unit,1,6445033.653081671,6681778.325460784,-243266.1336100162,6521.461230903593,0.0243280850190039,7998821.097550559,6389013.886515317
planing mill production,RER,planing mill,unit,1,6372880.236976474,6600487.611855553,-233883.8951257525,6276.520246674665,0.02411389044077,7904080.382078502,6313474.469511451
"planing, beam, hardwood, u=10%",CA-QC,"sawnwood, beam, hardwood, dried (u=10%), planed",m3,1,-1069.794077352038,41.74525281463158,-1113.326391045607,1.787060878936573,1.268287608859212e-06,61.35457745771622,41.56210891426828
"planing, beam, hardwood, u=10%",CA-QC,"shavings, hardwood, loose, measured as dry mass",kg,1,-1.79295948103439,0.0178008059171825,-1.811522316684855,0.0007620297332823,5.408169803814737e-10,0.0261625179347997,0.0177227105936314
"planing, beam, hardwood, u=10%",CH,"sawnwood, beam, hardwood, dried (u=10%), planed",m3,1,-1045.800273466602,63.01252252823654,-1109.852029098246,1.039233103406735,3.648475304959501e-07,87.62695823990919,60.32858606036568
"planing, beam, hardwood, u=10%",CH,"shavings, hardwood, loose, measured as dry mass",kg,1,-1.782728160887012,0.0268694907384555,-1.810040796307298,0.00044314468183,1.555764941359876e-10,0.037365457664565,0.0257250197163068
"planing, beam, hardwood, u=10%",Europe without Switzerland,"sawnwood, beam, hardwood, dried (u=10%), planed",m3,1,-1027.615401287874,80.6660835224839,-1109.503292154077,1.221807343720229,3.982007494939964e-07,108.3758541359742,77.48271503784387
"planing, beam, hardwood, u=10%",Europe without Switzerland,"shavings, hardwood, loose, measured as dry mass",kg,1,-1.774973856901366,0.0343972356152478,-1.809892089610351,0.0005209970937373,1.6979881016154108e-10,0.0462131000655286,0.0330397992425523
