activity_name,geography,reference_product_name,kmeans_cluster,agglomerative_cluster,dbscan_cluster
"treatment of waste cement-fibre slab, dismantled, municipal incineration",GLO,"waste cement-fibre slab, dismantled",0,1,0
"treatment of waste cement-fibre slab, dismantled, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste cement-fibre slab, dismantled, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste cement-fibre slab, dismantled, municipal incineration FAE",CH,"waste cement-fibre slab, dismantled",0,1,0
"treatment of waste cement-fibre slab, recycling",CH,waste cement-fibre slab,0,1,0
"treatment of waste cement-fibre slab, recycling",RoW,waste cement-fibre slab,0,1,0
"treatment of waste concrete gravel, collection for final disposal",CH,waste concrete gravel,0,1,0
"treatment of waste concrete gravel, collection for final disposal",RoW,waste concrete gravel,0,1,0
"treatment of waste concrete gravel, recycling",CH,waste concrete gravel,0,1,0
"treatment of waste concrete gravel, recycling",RoW,waste concrete gravel,0,1,0
"treatment of waste concrete gravel, sorting plant",CH,waste concrete gravel,0,1,0
"treatment of waste concrete gravel, sorting plant",RoW,waste concrete gravel,0,1,0
"treatment of waste concrete, inert material landfill",CH,waste concrete,0,1,0
"treatment of waste concrete, inert material landfill",Europe without Switzerland,waste concrete,0,1,0
"treatment of waste concrete, inert material landfill",RoW,waste concrete,0,1,0
"treatment of waste concrete, not reinforced, collection for final disposal",CH,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, collection for final disposal",Europe without Switzerland,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, collection for final disposal",RoW,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, recycling",CH,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, recycling",Europe without Switzerland,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, recycling",RoW,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, sorting plant",CH,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, sorting plant",Europe without Switzerland,"waste concrete, not reinforced",0,1,0
"treatment of waste concrete, not reinforced, sorting plant",RoW,"waste concrete, not reinforced",0,1,0
"treatment of waste copper, municipal incineration",Europe without Switzerland,waste copper,0,1,0
"treatment of waste copper, municipal incineration",RoW,waste copper,0,1,0
"treatment of waste copper, municipal incineration FAE",CH,waste copper,0,1,0
"treatment of waste electric and electronic equipment, shredding",GLO,waste electric and electronic equipment,0,1,0
"treatment of waste electric wiring, collection for final disposal",CH,waste electric wiring,0,1,0
"treatment of waste electric wiring, collection for final disposal",RoW,waste electric wiring,0,1,0
"treatment of waste emulsion paint on wall, collection for final disposal",CH,"waste emulsion paint, on wall",0,1,0
"treatment of waste emulsion paint on wall, collection for final disposal",RoW,"waste emulsion paint, on wall",0,1,0
"treatment of waste emulsion paint on wall, sorting plant",CH,"waste emulsion paint, on wall",0,1,0
"treatment of waste emulsion paint on wall, sorting plant",RoW,"waste emulsion paint, on wall",0,1,0
"treatment of waste emulsion paint, collection for final disposal",CH,"waste emulsion paint, separated",0,1,0
"treatment of waste emulsion paint, collection for final disposal",RoW,"waste emulsion paint, separated",0,1,0
"treatment of waste emulsion paint, hazardous waste incineration",CH,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, hazardous waste incineration",Europe without Switzerland,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, hazardous waste incineration",RoW,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",CH,"electricity, medium voltage",0,1,0
"natural gas, burned in gas turbine",RoW,"natural gas, burned in gas turbine",0,1,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",CH,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",Europe without Switzerland,"electricity, medium voltage",0,1,0
"natural gas, burned in gas turbine",TM,"natural gas, burned in gas turbine",0,1,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",Europe without Switzerland,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",RoW,"electricity, medium voltage",0,1,0
"natural gas, high pressure, import from US",JP,"natural gas, high pressure",0,1,0
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",RoW,waste emulsion paint,4,4,0
"treatment of waste emulsion paint, inert material landfill",CH,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, inert material landfill",Europe without Switzerland,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, inert material landfill",RoW,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, municipal incineration",Europe without Switzerland,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration",Europe without Switzerland,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration",Europe without Switzerland,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, municipal incineration",RoW,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration",RoW,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration",RoW,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste emulsion paint, municipal incineration FAE",CH,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, on wood, collection for final disposal",CH,"waste emulsion paint, on wood",0,1,0
"treatment of waste emulsion paint, on wood, collection for final disposal",RoW,"waste emulsion paint, on wood",0,1,0
"treatment of waste emulsion paint, sanitary landfill",CH,"electricity, medium voltage",0,1,0
"natural gas, high pressure, import from NG",CN,"natural gas, high pressure",0,1,0
"treatment of waste emulsion paint, sanitary landfill",CH,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, sanitary landfill",Europe without Switzerland,"electricity, medium voltage",0,1,0
"evaporation of natural gas, import from US",KR,"natural gas, high pressure",0,1,0
"treatment of waste emulsion paint, sanitary landfill",Europe without Switzerland,waste emulsion paint,0,1,0
"treatment of waste emulsion paint, sanitary landfill",RoW,"electricity, medium voltage",0,1,0
"evaporation of natural gas, import from NG",KR,"natural gas, high pressure",0,1,0
"treatment of waste emulsion paint, sanitary landfill",RoW,waste emulsion paint,0,1,0
"treatment of waste expanded polystyrene, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste expanded polystyrene, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste expanded polystyrene, municipal incineration",GLO,waste expanded polystyrene,4,4,0
"treatment of waste expanded polystyrene, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste expanded polystyrene, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste expanded polystyrene, municipal incineration FAE",CH,waste expanded polystyrene,4,4,0
"treatment of waste fibreboard, collection for final disposal",CH,waste fibreboard,0,1,0
"treatment of waste fibreboard, collection for final disposal",RoW,waste fibreboard,0,1,0
"treatment of waste frit from cathode ray tube production, residual material landfill",GLO,waste frit from cathode ray tube production,0,1,0
"treatment of waste glass from unsorted public collection, sorting",RoW,"glass cullet, sorted",0,1,0
"treatment of waste glass from unsorted public collection, sorting",RER,"glass cullet, sorted",0,1,0
"treatment of waste glass pane in burnable frame, collection for final disposal",CH,waste glass pane in burnable frame,0,1,0
"treatment of waste glass pane in burnable frame, collection for final disposal",RoW,waste glass pane in burnable frame,0,1,0
"treatment of waste glass pane in burnable frame, sorting plant",CH,waste glass pane in burnable frame,0,1,0
"treatment of waste glass pane in burnable frame, sorting plant",RoW,waste glass pane in burnable frame,0,1,0
"treatment of waste glass sheet, collection for final disposal",CH,waste glass sheet,0,1,0
"treatment of waste glass sheet, collection for final disposal",Europe without Switzerland,waste glass sheet,0,1,0
"treatment of waste glass sheet, collection for final disposal",RoW,waste glass sheet,0,1,0
"treatment of waste glass sheet, sorting plant",CH,waste glass sheet,0,1,0
"treatment of waste glass sheet, sorting plant",Europe without Switzerland,waste glass sheet,0,1,0
"treatment of waste glass sheet, sorting plant",RoW,waste glass sheet,0,1,0
"treatment of waste glass, inert material landfill",CH,waste glass,0,1,0
"treatment of waste glass, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste glass, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste glass, municipal incineration",GLO,waste glass,0,1,0
"treatment of waste glass, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste glass, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste glass, municipal incineration FAE",CH,waste glass,0,1,0
"treatment of waste glass, open burning",GLO,waste glass,0,1,0
"treatment of waste glass, open dump, dry infiltration class (100mm)",GLO,waste glass,0,1,0
"treatment of waste glass, open dump, hyperarid infiltration class (-250mm)",GLO,waste glass,0,1,0
"treatment of waste glass, open dump, moist infiltration class (300mm)",GLO,waste glass,0,1,0
"treatment of waste glass, open dump, very wet infiltration class (1000mm)",GLO,waste glass,0,1,0
"treatment of waste glass, open dump, wet infiltration class (500mm)",GLO,waste glass,0,1,0
"treatment of waste glass, sanitary landfill",GLO,"electricity, medium voltage",0,1,0
"natural gas, high pressure, import from US",KR,"natural gas, high pressure",0,1,0
"treatment of waste glass, sanitary landfill",GLO,waste glass,0,1,0
"treatment of waste glass, unsanitary landfill, dry infiltration class (100mm)",GLO,waste glass,0,1,0
"treatment of waste glass, unsanitary landfill, hyperarid infiltration class (-250mm)",GLO,waste glass,0,1,0
"treatment of waste glass, unsanitary landfill, moist infiltration class (300mm)",GLO,waste glass,0,1,0
"treatment of waste glass, unsanitary landfill, very wet infiltration class (1000mm)",GLO,waste glass,0,1,0
"treatment of waste glass, unsanitary landfill, wet infiltration class (500mm)",GLO,waste glass,0,1,0
"treatment of waste graphical paper, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste graphical paper, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste graphical paper, municipal incineration",GLO,waste graphical paper,0,1,0
"treatment of waste graphical paper, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",0,1,0
"treatment of waste graphical paper, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",0,1,0
"treatment of waste graphical paper, municipal incineration FAE",CH,waste graphical paper,0,1,0
"treatment of waste graphical paper, open burning",GLO,waste graphical paper,0,1,0
