activity_name,geography,reference_product_name,iso_forest_anomaly,lof_anomaly
aluminium hydroxide factory construction,RoW,aluminium hydroxide factory,True,False
aluminium hydroxide factory construction,RER,aluminium hydroxide factory,True,False
aluminium hydroxide production,CN,aluminium hydroxide,False,False
aluminium hydroxide production,CN,"gallium, in Bayer liquor from aluminium production",False,False
aluminium hydroxide production,"IAI Area, Asia, without China and GCC",aluminium hydroxide,False,False
aluminium hydroxide production,"IAI Area, EU27 & EFTA",aluminium hydroxide,False,False
aluminium hydroxide production,"IAI Area, Russia & RER w/o EU27 & EFTA",aluminium hydroxide,False,False
aluminium hydroxide production,"IAI Area, South America",aluminium hydroxide,False,False
aluminium hydroxide production,RNA,aluminium hydroxide,False,False
aluminium hydroxide production,RoW,aluminium hydroxide,False,False
aluminium hydroxide production,UN-OCEANIA,aluminium hydroxide,False,False
"aluminium ingot, primary, to aluminium, cast alloy market",GLO,"aluminium, cast alloy",False,False
"aluminium ingot, primary, to aluminium, wrought alloy market",GLO,"aluminium, wrought alloy",False,False
aluminium melting furnace production,RoW,aluminium melting furnace,True,False
aluminium melting furnace production,RER,aluminium melting furnace,False,False
"aluminium milling, average",RoW,"aluminium removed by milling, average",False,False
"aluminium milling, average",RER,"aluminium removed by milling, average",False,False
"aluminium milling, dressing",RoW,"aluminium removed by milling, dressing",False,False
"aluminium milling, dressing",RER,"aluminium removed by milling, dressing",False,False
"aluminium milling, large parts",RoW,"aluminium removed by milling, large parts",False,False
"aluminium milling, large parts",RER,"aluminium removed by milling, large parts",False,False
"aluminium milling, small parts",RoW,"aluminium removed by milling, small parts",False,False
"aluminium milling, small parts",RER,"aluminium removed by milling, small parts",False,False
aluminium oxide factory construction,RoW,aluminium oxide factory,True,False
aluminium oxide factory construction,RER,aluminium oxide factory,True,False
aluminium oxide production,CN,"aluminium oxide, metallurgical",False,False
aluminium oxide production,CN,"aluminium oxide, non-metallurgical",False,False
aluminium oxide production,"IAI Area, Asia, without China and GCC","aluminium oxide, metallurgical",False,False
aluminium oxide production,"IAI Area, Asia, without China and GCC","aluminium oxide, non-metallurgical",False,False
aluminium oxide production,"IAI Area, EU27 & EFTA","aluminium oxide, metallurgical",False,False
aluminium oxide production,"IAI Area, EU27 & EFTA","aluminium oxide, non-metallurgical",False,False
aluminium oxide production,"IAI Area, Russia & RER w/o EU27 & EFTA","aluminium oxide, metallurgical",False,False
aluminium oxide production,"IAI Area, Russia & RER w/o EU27 & EFTA","aluminium oxide, non-metallurgical",False,False
aluminium oxide production,"IAI Area, South America","aluminium oxide, metallurgical",False,False
aluminium oxide production,"IAI Area, South America","aluminium oxide, non-metallurgical",False,False
aluminium oxide production,RNA,"aluminium oxide, metallurgical",False,False
aluminium oxide production,RNA,"aluminium oxide, non-metallurgical",False,False
aluminium oxide production,UN-OCEANIA,"aluminium oxide, metallurgical",False,False
aluminium oxide production,UN-OCEANIA,"aluminium oxide, non-metallurgical",False,False
"aluminium oxide, metallurgical, import from Northern America","IAI Area, EU27 & EFTA","aluminium oxide, metallurgical",False,False
"aluminium oxide, metallurgical, import from Rest of Europe","IAI Area, EU27 & EFTA","aluminium oxide, metallurgical",False,False
"aluminium oxide, metallurgical, import from South America","IAI Area, EU27 & EFTA","aluminium oxide, metallurgical",False,False
"aluminium oxide, non-metallurgical to generic market for refractory material, acid",RoW,"refractory material, acid",False,False
"aluminium oxide, non-metallurgical to generic market for refractory material, acid","IAI Area, EU27 & EFTA","refractory material, acid",False,False
"aluminium production, primary, cast alloy slab from continuous casting",CA-QC,"aluminium, primary, cast alloy slab from continuous casting",False,False
"aluminium production, primary, cast alloy slab from continuous casting",RoW,"aluminium, primary, cast alloy slab from continuous casting",False,False
"aluminium production, primary, ingot",CA,"aluminium, primary, ingot",False,False
"aluminium production, primary, ingot",CN,"aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, Africa","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, Asia, without China and GCC","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, Gulf Cooperation Council","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, Russia & RER w/o EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot","IAI Area, South America","aluminium, primary, ingot",False,False
"aluminium production, primary, ingot",RoW,"aluminium, primary, ingot",False,False
"aluminium production, primary, ingot",UN-OCEANIA,"aluminium, primary, ingot",False,False
"aluminium production, primary, liquid, Söderberg","IAI Area, Asia, without China and GCC","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, Söderberg","IAI Area, EU27 & EFTA","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, Söderberg","IAI Area, Russia & RER w/o EU27 & EFTA","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, Söderberg","IAI Area, South America","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, Söderberg",RoW,"aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake",CA,"aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake",CN,"aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, Africa","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, Asia, without China and GCC","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, EU27 & EFTA","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, Gulf Cooperation Council","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, Russia & RER w/o EU27 & EFTA","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake","IAI Area, South America","aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake",RoW,"aluminium, primary, liquid",False,False
"aluminium production, primary, liquid, prebake",UN-OCEANIA,"aluminium, primary, liquid",False,False
"aluminium scrap, new, Recycled Content cut-off",GLO,"aluminium scrap, new",False,False
"aluminium scrap, post-consumer, Recycled Content cut-off",GLO,"aluminium scrap, post-consumer",False,False
"aluminium scrap, post-consumer, prepared for melting, Recycled Content cut-off",GLO,"aluminium scrap, post-consumer, prepared for melting",False,False
"aluminium sulfate production, powder",RoW,"aluminium sulfate, powder",False,False
"aluminium sulfate production, powder",RER,"aluminium sulfate, powder",False,False
"aluminium sulfate production, without water, in 4.33% aluminium solution state",CA-QC,"aluminium sulfate, without water, in 4.33% aluminium solution state",False,False
"aluminium sulfate production, without water, in 4.33% aluminium solution state",RoW,"aluminium sulfate, without water, in 4.33% aluminium solution state",False,False
"aluminium turning, average, computer numerical controlled",RoW,"aluminium removed by turning, average, computer numerical controlled",False,False
"aluminium turning, average, computer numerical controlled",RER,"aluminium removed by turning, average, computer numerical controlled",False,False
"aluminium turning, average, conventional",RoW,"aluminium removed by turning, average, conventional",False,False
"aluminium turning, average, conventional",RER,"aluminium removed by turning, average, conventional",False,False
"aluminium turning, primarily dressing, computer numerical controlled",RoW,"aluminium removed by turning, primarily dressing, computer numerical controlled",False,False
"aluminium turning, primarily dressing, computer numerical controlled",RER,"aluminium removed by turning, primarily dressing, computer numerical controlled",False,False
"aluminium turning, primarily dressing, conventional",RoW,"aluminium removed by turning, primarily dressing, conventional",False,False
"aluminium turning, primarily dressing, conventional",RER,"aluminium removed by turning, primarily dressing, conventional",False,False
"aluminium turning, primarily roughing, computer numerical controlled",RoW,"aluminium removed by turning, primarily roughing, computer numerical controlled",False,False
"aluminium turning, primarily roughing, computer numerical controlled",RER,"aluminium removed by turning, primarily roughing, computer numerical controlled",False,False
"aluminium turning, primarily roughing, conventional",RoW,"aluminium removed by turning, primarily roughing, conventional",False,False
"aluminium turning, primarily roughing, conventional",RER,"aluminium removed by turning, primarily roughing, conventional",False,False
"aluminium, in mixed metal scrap, Recycled Content cut-off",GLO,"aluminium, in mixed metal scrap",False,False
"aluminium, ingot, primary, import from Africa","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Africa","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Asia (excluding China)","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Asia (excluding China)","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from EU27 & EFTA","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Middle East (Gulf cooperation Council)","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Middle East (Gulf cooperation Council)","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Northern America","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Oceania","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Oceania","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Rest of Europe","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from Rest of Europe","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from South America","IAI Area, EU27 & EFTA","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from South America","IAI Area, North America","aluminium, primary, ingot",False,False
"aluminium, ingot, primary, import from unspecified","IAI Area, North America","aluminium, primary, ingot",False,False
amidosulfuron production,GLO,amidosulfuron,False,False
amine oxides production,RoW,amine oxides,False,False
amine oxides production,RER,amine oxides,False,False
